postnummer,week,weekno,postnummer_first_2,Utbildning: Förgymnasial,Utbildning: Gymnasial,Utbildning: Eftergymnasial mindre än 3 år,Utbildning: Eftergymnasial 3 år eller längre inkl. forskarutbildning,Utbildning: Uppgift saknas,"Bakgrund: Svensk, född i Sverige med båda föräldrarna födda i Sverige","Bakgrund: Svensk, född i Sverige med en förälder född i Sverige","Bakgrund: Utländsk, född utomlands","Bakgrund: Utländsk, född i Sverige med båda föräldrarna födda utomlands",Upplåtelse: Äganderätt,Upplåtelse: Bostadsrätt,Upplåtelse: Hyresrätt,Upplåtelse: Uppgift saknas,0 personbilar,1 personbil,2 personbilar,"Bransch: Jordbruk, skogsbruk, jakt och fiske",Bransch: Tillverkning och utvinning,Bransch: Energi och miljöverksamhet,Bransch: Byggverksamhet,Bransch: Handel,Bransch: Transport och magasinering,Bransch: Hotell- och restaurangverksamhet,Bransch: Information och kommunikation,Bransch: Finans- och försäkringsverksamhet,Bransch: Fastighetsverksamhet,Bransch: Företagstjänster,Bransch: Offentlig förvaltning och försvar,Bransch: Utbildning,"Bransch: Vård och omsorg, sociala tjänster",Bransch: Kulturella och personliga tjänster m.m.,Bransch: Okänd verksamhet,Medelantal personer per hushåll
74651,2020w32,32,74XXX,0.096825397,0.519047619,0.153968254,0.223809524,0.006349206,0.74137931,0.089341693,0.12539185,0.043887147,0.985893417,0,0.004702194,0.009404389,488,411,87,0.004418262,0.064801178,0.016200295,0.106038292,0.175257732,0.06185567,0.030927835,0.058910162,0.027982327,0.014727541,0.104565538,0.067746686,0.103092784,0.10162003,0.053019146,0.008836524,2.7
74652,2020w32,32,74XXX,0.124401914,0.564593301,0.126794258,0.177033493,0.007177033,0.6996337,0.105006105,0.144078144,0.051282051,0.763125763,0.195360195,0.030525031,0.010989011,329,238,54,0,0.086560364,0.006833713,0.13667426,0.157175399,0.054669704,0.020501139,0.0523918,0.018223235,0.013667426,0.107061503,0.059225513,0.113895216,0.123006834,0.034168565,0.01594533,2.4
74691,2020w32,32,74XXX,0.115264798,0.471962617,0.204049844,0.199376947,0.009345794,0.741176471,0.102745098,0.115294118,0.040784314,0.981176471,0.005490196,0.005490196,0.007843137,474,365,90,0.009036145,0.078313253,0.006024096,0.112951807,0.177710843,0.052710843,0.024096386,0.054216867,0.028614458,0.019578313,0.135542169,0.067771084,0.106927711,0.082831325,0.028614458,0.015060241,2.7
74692,2020w32,32,74XXX,0.1,0.546666667,0.133333333,0.22,0,0.794776119,0.085820896,0.082089552,0.037313433,0.962264151,0,0,0.037735849,100,76,21,0,0.071428571,0.019480519,0.11038961,0.181818182,0.058441558,0.038961039,0.058441558,0.019480519,0.038961039,0.142857143,0.090909091,0.045454545,0.084415584,0.038961039,0,2.9
74693,2020w32,32,74XXX,0.122770199,0.505771249,0.157397692,0.19412382,0.019937041,0.716992665,0.093520782,0.148533007,0.040953545,0.892420538,0,0.023227384,0.084352078,649,508,110,0.026939655,0.080818966,0.014008621,0.146551724,0.137931035,0.075431034,0.029094828,0.054956897,0.018318966,0.028017241,0.109913793,0.059267241,0.089439655,0.081896552,0.036637931,0.010775862,2.4
74694,2020w32,32,74XXX,0.097472924,0.563176895,0.129963899,0.184115524,0.025270758,0.707112971,0.119246862,0.129707113,0.043933054,0.924686193,0,0.033472803,0.041841004,184,155,37,0.02745098,0.11372549,0.031372549,0.121568628,0.121568628,0.074509804,0,0.02745098,0.011764706,0.039215686,0.149019608,0.058823529,0.070588235,0.090196078,0.039215686,0.023529412,2.4
74695,2020w32,32,74XXX,0.140381283,0.558058926,0.128249567,0.154246101,0.019064125,0.672828096,0.11090573,0.155268022,0.060998152,0.433456562,0.248613678,0.253234751,0.064695009,371,335,68,0,0.063366337,0.027722772,0.130693069,0.152475248,0.106930693,0.01980198,0.01980198,0.015841584,0.01980198,0.122772277,0.061386139,0.108910891,0.106930693,0.043564356,0,2.4
74696,2020w32,32,74XXX,0.122093023,0.603197674,0.127906977,0.130813954,0.015988372,0.659540776,0.113222486,0.171813143,0.055423595,0.910671937,0,0.004743083,0.08458498,457,381,106,0.008474576,0.062146893,0.024011299,0.141242938,0.169491525,0.076271186,0.039548023,0.040960452,0.012711864,0.026836158,0.111581921,0.050847458,0.09039548,0.104519774,0.040960452,0,2.5
74730,2020w32,32,74XXX,0.130434783,0.592391304,0.105978261,0.171195652,0,0.892420538,0.058679707,0.040342298,0.008557457,0.673594132,0.030562347,0.199266504,0.096577017,357,231,47,0.013262599,0.079575597,0.021220159,0.143236074,0.122015915,0.066312997,0.018567639,0.023872679,0.015915119,0,0.095490716,0.063660477,0.145888594,0.151193634,0.039787798,0,2.2
74731,2020w32,32,74XXX,0.122222222,0.655555556,0.133333333,0.088888889,0,0.858164482,0.052443385,0.070321812,0.019070322,0.452920143,0.3170441,0.199046484,0.030989273,349,249,41,0,0.096045198,0.011299435,0.166666667,0.149717514,0.056497175,0.02259887,0,0,0.008474576,0.098870057,0.033898305,0.093220339,0.225988701,0.036723164,0,2
74732,2020w32,32,74XXX,0.06601467,0.555012225,0.134474328,0.244498778,0,0.845422117,0.049940547,0.07491082,0.029726516,0.563614744,0.413793103,0,0.022592152,290,238,47,0,0.096196868,0.011185682,0.127516779,0.136465324,0.062639821,0.013422819,0.017897092,0,0.015659955,0.085011186,0.051454139,0.143176734,0.205816555,0.033557047,0,2.7
74740,2020w32,32,74XXX,0.125541126,0.640692641,0.0995671,0.134199134,0,0.715139442,0.091633466,0.15936255,0.033864542,0.716566866,0.283433134,0,0,178,183,24,0.012145749,0.380566802,0.016194332,0.056680162,0.048582996,0.024291498,0.024291498,0.012145749,0.012145749,0.012145749,0.064777328,0.036437247,0.093117409,0.170040486,0.036437247,0,2.4
74741,2020w32,32,74XXX,0.151260504,0.634453782,0.109243698,0.092436975,0.012605042,0.789272031,0.055555556,0.107279694,0.04789272,1,0,0,0,193,176,26,0.023809524,0.412698413,0.015873016,0.083333333,0.047619048,0.051587302,0.011904762,0,0.011904762,0,0.071428571,0.011904762,0.095238095,0.138888889,0.023809524,0,2.5
74742,2020w32,32,74XXX,0.167400881,0.585903084,0.118942731,0.114537445,0.013215859,0.748031496,0.072834646,0.13976378,0.039370079,0.705533597,0.059288538,0.227272727,0.007905138,238,141,33,0.013513514,0.27027027,0.040540541,0.112612613,0.04954955,0.040540541,0.054054054,0.013513514,0.013513514,0.013513514,0.072072072,0.031531532,0.076576577,0.153153153,0.031531532,0.013513514,2
74743,2020w32,32,74XXX,0.212851406,0.522088353,0.112449799,0.108433735,0.044176707,0.517948718,0.090598291,0.326495727,0.064957265,0.020512821,0.135042735,0.815384615,0.029059829,298,142,14,0,0.289855073,0.014492754,0.072463768,0.09178744,0.057971014,0.038647343,0,0,0,0.077294686,0.014492754,0.101449275,0.207729469,0.033816425,0,1.8
74744,2020w32,32,74XXX,0.2,0.616666667,0.056666667,0.096666667,0.03,0.646677472,0.061588331,0.249594814,0.042139384,0.259319287,0.262560778,0.41815235,0.059967585,274,187,24,0.01048951,0.353146853,0.01048951,0.108391608,0.059440559,0.024475524,0.024475524,0,0,0.020979021,0.08041958,0.031468531,0.052447552,0.202797203,0.020979021,0,1.9
74791,2020w32,32,74XXX,0.141263941,0.570012392,0.106567534,0.182156134,0,0.883069428,0.056029233,0.049330085,0.011571255,0.954933009,0,0.010353228,0.034713764,682,445,109,0.103139014,0.123318386,0.020179372,0.141255605,0.085201794,0.053811659,0.011210762,0.013452915,0.003363229,0.013452915,0.072869955,0.039237668,0.107623318,0.150224215,0.040358744,0.021300448,2.5
74792,2020w32,32,74XXX,0.142857143,0.552123552,0.123552124,0.158301158,0.023166023,0.892430279,0.053784861,0.037848606,0.015936255,0.973947896,0,0,0.026052104,208,144,40,0.091911765,0.095588235,0.011029412,0.136029412,0.121323529,0.051470588,0.022058824,0.014705882,0.011029412,0.011029412,0.069852941,0.040441176,0.110294118,0.161764706,0.033088235,0.018382353,2.4
74793,2020w32,32,74XXX,0.121140143,0.603325416,0.087885986,0.163895487,0.023752969,0.836784409,0.063337393,0.081607795,0.018270402,0.937880633,0,0.008526188,0.053593179,324,232,70,0.083333333,0.096491228,0.024122807,0.146929825,0.11622807,0.048245614,0.01754386,0.00877193,0.013157895,0.00877193,0.100877193,0.028508772,0.092105263,0.149122807,0.046052632,0.019736842,2.5
74794,2020w32,32,74XXX,0.104950495,0.554455446,0.100990099,0.22970297,0.00990099,0.843360996,0.064315353,0.070539419,0.021784232,0.883817427,0,0.040456432,0.075726141,348,297,71,0.05313093,0.079696395,0.015180266,0.138519924,0.113851992,0.068311195,0.020872865,0.017077799,0.0056926,0.017077799,0.111954459,0.043643264,0.104364326,0.161290323,0.049335863,0,2.5
74795,2020w32,32,74XXX,0.099667774,0.671096346,0.109634552,0.119601329,0,0.891233766,0.050324675,0.047077922,0.011363636,0.926948052,0,0.040584416,0.032467532,257,180,45,0.112759644,0.189910979,0.044510386,0.091988131,0.044510386,0.06231454,0.008902077,0,0,0,0.089020772,0.038575668,0.089020772,0.169139466,0.038575668,0.020771513,2.3
74830,2020w32,32,74XXX,0.176966292,0.615168539,0.070224719,0.120786517,0.016853933,0.686764706,0.073529412,0.195588235,0.044117647,0.544117647,0.035294118,0.405882353,0.014705882,292,215,38,0.014492754,0.211594203,0.043478261,0.147826087,0.069565217,0.046376812,0.008695652,0.014492754,0,0.017391304,0.133333333,0.020289855,0.08115942,0.168115942,0.023188406,0,1.9
74831,2020w32,32,74XXX,0.164677804,0.649164678,0.126491647,0.059665871,0,0.786235662,0.049009385,0.133472367,0.031282586,0.325338895,0.297184567,0.335766423,0.041710115,460,298,37,0.014150943,0.195754717,0.04245283,0.120283019,0.089622642,0.049528302,0.025943396,0.007075472,0.014150943,0.021226415,0.110849057,0.021226415,0.08490566,0.169811321,0.033018868,0,1.8
74832,2020w32,32,74XXX,0.146868251,0.645788337,0.099352052,0.090712743,0.017278618,0.803837953,0.081023454,0.087420043,0.02771855,0.749466951,0.017057569,0.191897655,0.041577825,368,295,57,0,0.180497925,0.047717842,0.124481328,0.089211618,0.043568465,0.020746888,0.010373444,0.012448133,0.014522822,0.107883817,0.043568465,0.118257261,0.159751037,0.026970954,0,2.2
74840,2020w32,32,74XXX,0.111455108,0.575851393,0.123839009,0.170278638,0.018575851,0.824585635,0.064917127,0.082872928,0.027624309,0.649171271,0.106353591,0.23480663,0.009668508,288,195,28,0,0.125806452,0.009677419,0.090322581,0.096774194,0.061290323,0.032258065,0.025806452,0.009677419,0.025806452,0.074193548,0.064516129,0.103225807,0.232258065,0.038709677,0.009677419,2.4
74841,2020w32,32,74XXX,0.156666667,0.516666667,0.126666667,0.16,0.04,0.677367576,0.078651685,0.2070626,0.036918138,0.238782051,0.158653846,0.59775641,0.004807692,339,156,12,0,0.107806691,0.011152416,0.085501859,0.081784387,0.044609665,0.044609665,0.011152416,0.011152416,0.022304833,0.144981413,0.029739777,0.141263941,0.249070632,0.014869888,0,1.8
74842,2020w32,32,74XXX,0.126865672,0.517412935,0.151741294,0.189054726,0.014925373,0.838526912,0.067988669,0.075070822,0.018413598,0.631728045,0.203966006,0.151558074,0.012747875,322,211,45,0.007633588,0.127226463,0.015267176,0.134860051,0.081424936,0.058524173,0.022900763,0.012722646,0,0.007633588,0.122137405,0.038167939,0.114503817,0.223918575,0.025445293,0.007633588,2.1
74850,2020w32,32,74XXX,0.171617162,0.554455446,0.112211221,0.141914191,0.01980198,0.744791667,0.09375,0.131944444,0.029513889,0.560763889,0.119791667,0.307291667,0.012152778,251,169,33,0.010869565,0.134057971,0.032608696,0.079710145,0.076086957,0.050724638,0.02173913,0,0,0.028985507,0.115942029,0.043478261,0.09057971,0.246376812,0.047101449,0.02173913,2.1
74891,2020w32,32,74XXX,0.165919283,0.614349776,0.112107623,0.094170404,0.013452915,0.853427896,0.066193853,0.054373522,0.026004728,0.931603774,0,0.007075472,0.061320755,178,118,32,0.080508475,0.203389831,0.029661017,0.105932203,0.093220339,0.046610169,0.025423729,0.012711864,0,0.025423729,0.072033898,0.038135593,0.080508475,0.144067797,0.042372881,0,2.4
74892,2020w32,32,74XXX,0.117283951,0.663580247,0.080246914,0.12962963,0.009259259,0.861842105,0.059210526,0.059210526,0.019736842,0.9375,0,0.023026316,0.039473684,264,172,53,0.077142857,0.111428571,0.085714286,0.142857143,0.077142857,0.054285714,0.02,0.008571429,0,0.017142857,0.088571429,0.008571429,0.085714286,0.151428571,0.04,0.031428571,2.2
74893,2020w32,32,74XXX,0.117977528,0.657303371,0.078651685,0.146067416,0,0.83625731,0.073099415,0.081871345,0.00877193,0.979472141,0,0.008797654,0.011730205,130,102,28,0.081218274,0.192893401,0.045685279,0.131979695,0.106598985,0.045685279,0.015228426,0,0,0.015228426,0.055837563,0.040609137,0.101522843,0.126903553,0.025380711,0.015228426,2.3
74894,2020w32,32,74XXX,0.081218274,0.64213198,0.101522843,0.175126904,0,0.867586207,0.063448276,0.055172414,0.013793103,0.96,0,0.013793103,0.026206897,279,198,58,0.028205128,0.102564103,0.007692308,0.2,0.1,0.051282051,0.007692308,0,0,0.017948718,0.094871795,0.035897436,0.135897436,0.171794872,0.038461538,0.007692308,2.6
74895,2020w32,32,74XXX,0.112299465,0.601604278,0.085561497,0.192513369,0.00802139,0.86013986,0.075524476,0.051748252,0.012587413,0.848951049,0,0.096503497,0.054545455,305,203,47,0.0625,0.08,0,0.185,0.0875,0.0675,0.02,0.025,0,0.015,0.1075,0.025,0.1275,0.1425,0.0475,0.0075,2.2
74896,2020w32,32,74XXX,0.132780083,0.605809129,0.112033195,0.149377593,0,0.862831858,0.064159292,0.053097345,0.019911504,0.951648352,0,0.013186813,0.035164835,201,116,27,0.089430894,0.195121951,0.028455285,0.138211382,0.105691057,0.028455285,0,0,0,0.012195122,0.089430894,0.044715447,0.077235772,0.130081301,0.044715447,0.016260163,2.3
74935,2020w32,32,74XXX,0.14,0.524,0.132,0.148,0.056,0.834152334,0.046683047,0.101965602,0.017199017,0.061425061,0.431203931,0.491400491,0.015970516,526,226,13,0,0.05019305,0,0.096525097,0.166023166,0.061776062,0.019305019,0.042471042,0.011583012,0.011583012,0.096525097,0.131274131,0.096525097,0.16988417,0.046332046,0,1.4
74940,2020w32,32,74XXX,0.222222222,0.555555556,0.111111111,0.111111111,0,1,0,0,0,0.909090909,0,0,0.090909091,19,12,3,0,0,0,0.173913044,0.260869565,0,0.130434783,0,0,0,0.130434783,0,0,0.173913044,0.130434783,0,2
74941,2020w32,32,74XXX,0.066052227,0.534562212,0.150537634,0.235023042,0.013824885,0.797218155,0.077598829,0.101756955,0.023426061,0.689831748,0.288953914,0.019019751,0.002194587,566,444,61,0.007564297,0.072617247,0.006051437,0.122541604,0.164901664,0.034795764,0.030257186,0.027231467,0.02118003,0.016641452,0.110438729,0.102874433,0.110438729,0.140695915,0.031770045,0,2.3
74942,2020w32,32,74XXX,0.052164262,0.517203108,0.150943396,0.275249723,0.004439512,0.833429395,0.067435159,0.068011527,0.031123919,0.750143926,0.246401842,0.003454231,0,634,511,104,0.008230453,0.063786008,0.00617284,0.117283951,0.148148148,0.028806584,0.023662551,0.046296296,0.026748971,0.005144033,0.108024691,0.108024691,0.112139918,0.150205761,0.044238683,0.00308642,2.5
74943,2020w32,32,74XXX,0.181818182,0.4,0.2,0.163636364,0.054545455,0.640625,0.0625,0.25,0.046875,0.176,0,0.328,0.496,69,41,0,0,0,0,0.25,0.125,0.125,0,0,0,0,0.125,0,0.125,0.125,0.125,0,1.4
74944,2020w32,32,74XXX,0.084054388,0.447466007,0.161928307,0.296662546,0.009888752,0.76941316,0.075281565,0.112033195,0.043272081,0.416123296,0.329579135,0.028452875,0.225844695,610,483,101,0.003942181,0.068331143,0.009198423,0.120893561,0.137976347,0.044678055,0.019710907,0.026281209,0.024967148,0.010512484,0.107752957,0.114323259,0.11695138,0.164257556,0.026281209,0.003942181,2.5
74945,2020w32,32,74XXX,0.081949059,0.518272425,0.148394241,0.23255814,0.018826135,0.768681319,0.077472527,0.113736264,0.04010989,0.652197802,0.12032967,0.218681319,0.008791209,666,579,82,0.003293085,0.042810099,0.003293085,0.107574094,0.13830955,0.042810099,0.023051592,0.03402854,0.027442371,0.014270033,0.109769484,0.110867179,0.124039517,0.177826564,0.035126235,0.005488474,2.5
74946,2020w32,32,74XXX,0.063063063,0.468468469,0.144144144,0.324324324,0,0.827586207,0.083743842,0.0591133,0.02955665,0.83,0,0,0.17,63,47,13,0,0.052631579,0.026315789,0.166666667,0.192982456,0.026315789,0,0.061403509,0.043859649,0.026315789,0.070175439,0.070175439,0.087719298,0.114035088,0.061403509,0,3.2
74948,2020w32,32,74XXX,0.074029126,0.450242718,0.158980583,0.313106796,0.003640777,0.802310655,0.077021823,0.088575096,0.032092426,0.641206675,0.23042362,0.007060334,0.121309371,526,476,94,0.01029601,0.055341055,0,0.135135135,0.141570142,0.025740026,0.021879022,0.042471042,0.02960103,0.016731017,0.120978121,0.120978121,0.088803089,0.164736165,0.021879022,0.003861004,2.6
74949,2020w32,32,74XXX,0.138047138,0.515151515,0.153198653,0.18013468,0.013468013,0.746043708,0.06103994,0.157498116,0.035418237,0.164280332,0.458176338,0.349660889,0.027882442,694,436,44,0,0.060763889,0.005208333,0.118055556,0.130208333,0.048611111,0.039930556,0.027777778,0.020833333,0.010416667,0.109375,0.092013889,0.109375,0.197916667,0.024305556,0.005208333,1.7
74950,2020w32,32,74XXX,0.101731602,0.534632035,0.147186147,0.201298701,0.015151515,0.773964497,0.085207101,0.115976331,0.024852071,0.956213018,0,0.013017751,0.030769231,324,260,64,0.047930283,0.080610022,0.017429194,0.167755991,0.111111111,0.050108932,0.010893246,0.02832244,0.015250545,0.026143791,0.106753813,0.067538126,0.08496732,0.128540305,0.05664488,0,2.5
74951,2020w32,32,74XXX,0.085542169,0.56626506,0.13373494,0.202409639,0.012048193,0.809859155,0.080025608,0.080025608,0.030089629,0.896286812,0,0.026248399,0.077464789,615,464,114,0.082758621,0.056321839,0.008045977,0.140229885,0.106896552,0.057471264,0.014942529,0.035632184,0.014942529,0.013793103,0.11954023,0.072413793,0.104597701,0.124137931,0.032183908,0.016091954,2.6
74952,2020w32,32,74XXX,0.116666667,0.581481482,0.12037037,0.155555556,0.025925926,0.758751183,0.08230842,0.114474929,0.044465468,0.794701987,0.03500473,0.103122044,0.067171239,349,335,79,0,0.074074074,0.012962963,0.133333333,0.164814815,0.074074074,0.018518519,0.025925926,0.005555556,0.012962963,0.12037037,0.055555556,0.088888889,0.183333333,0.02962963,0,2.5
74959,2020w32,32,74XXX,0.253289474,0.368421053,0.141447368,0.134868421,0.101973684,0.174100719,0.06618705,0.578417266,0.181294964,0,0,1,0,330,95,4,0,0.044692737,0,0.078212291,0.134078212,0.094972067,0.100558659,0.016759777,0,0,0.156424581,0,0.145251397,0.167597765,0.061452514,0,2.8
74960,2020w32,32,74XXX,0.129129129,0.60960961,0.117117117,0.144144144,0,0.81177977,0.065300896,0.09475032,0.028169014,0.616368286,0.003836317,0.335038363,0.044757033,345,212,38,0.008849558,0.07079646,0,0.179941003,0.112094395,0.056047198,0.020648968,0.017699115,0.017699115,0.02359882,0.088495575,0.064896755,0.08259587,0.197640118,0.050147493,0.008849558,2.2
74961,2020w32,32,74XXX,0.082191781,0.452054795,0.13869863,0.321917808,0.005136986,0.820534944,0.084555651,0.070750647,0.024158758,0.830888697,0.083692839,0.026747196,0.058671268,425,307,71,0.005076142,0.055837563,0.015228426,0.101522843,0.115059222,0.035532995,0.020304569,0.047377327,0.005076142,0.016920474,0.123519459,0.099830795,0.138747885,0.181049069,0.033840948,0.005076142,2.8
74962,2020w32,32,74XXX,0.148975791,0.534450652,0.122905028,0.182495345,0.011173184,0.813074566,0.092951992,0.072522983,0.02145046,0.930541369,0,0.011235955,0.058222676,385,327,63,0.098743268,0.070017953,0.021543986,0.147217235,0.104129264,0.077199282,0.037701975,0.026929982,0.005385996,0.026929982,0.078994614,0.052064632,0.071813285,0.113105925,0.0502693,0.017953321,2.5
74963,2020w32,32,74XXX,0.097468354,0.497468354,0.125316456,0.250632911,0.029113924,0.812328767,0.076712329,0.08630137,0.024657534,0.93630137,0,0.014383562,0.049315068,628,419,90,0.066828676,0.064398542,0.018226002,0.140947752,0.10328068,0.041312272,0.021871203,0.020656136,0.010935601,0.010935601,0.110571081,0.059538275,0.111786148,0.154313487,0.046172539,0.018226002,2.6
74970,2020w32,32,74XXX,0.173160173,0.58008658,0.090909091,0.140692641,0.015151515,0.744138634,0.079510703,0.141692151,0.034658512,0.663608563,0.082568807,0.231396534,0.022426096,367,292,64,0.025700935,0.070093458,0,0.158878505,0.137850467,0.065420561,0.023364486,0.007009346,0,0.007009346,0.126168224,0.049065421,0.098130841,0.186915888,0.030373832,0.014018692,2.4
74971,2020w32,32,74XXX,0.127310062,0.560574949,0.131416838,0.168377823,0.012320329,0.795100223,0.081291759,0.094654788,0.028953229,0.938752784,0,0.043429844,0.017817372,404,239,63,0.119191919,0.056565657,0.008080808,0.151515152,0.096969697,0.034343434,0.006060606,0.022222222,0,0.018181818,0.113131313,0.052525253,0.082828283,0.163636364,0.052525253,0.022222222,2.3
74972,2020w32,32,74XXX,0.122641509,0.570754717,0.108490566,0.188679245,0.009433962,0.847077662,0.068054444,0.060048038,0.024819856,0.965572458,0,0.009607686,0.024819856,524,338,89,0.086494689,0.080424886,0.015174507,0.122913505,0.148710167,0.039453718,0.010622155,0.02124431,0.009104704,0.009104704,0.078907436,0.057663126,0.091047041,0.165402124,0.036418816,0.027314112,2.4
75217,2020w32,32,75XXX,0.039215686,0.205882353,0.128851541,0.620448179,0.005602241,0.685228152,0.112142305,0.159319412,0.043310131,0.027068832,0.711523589,0.255220418,0.006187162,729,312,21,0.004392387,0.057101025,0.004392387,0.030746706,0.0761347,0.029282577,0.023426061,0.06295754,0.02489019,0.01317716,0.153733529,0.092240117,0.184480234,0.191800879,0.05124451,0,2
75218,2020w32,32,75XXX,0.018518519,0.163580247,0.163580247,0.62345679,0.030864198,0.754946728,0.095890411,0.133942161,0.0152207,0.337386018,0.525835866,0.127659575,0.009118541,371,163,16,0.008403361,0.039215686,0.016806723,0.028011204,0.089635854,0.014005602,0.033613445,0.030812325,0.025210084,0.011204482,0.207282913,0.081232493,0.165266106,0.182072829,0.058823529,0.008403361,2.1
75219,2020w32,32,75XXX,0.027777778,0.203703704,0.185185185,0.583333333,0,0.838582677,0.066929134,0.082677165,0.011811024,0,1,0,0,126,84,0,0,0.05,0,0,0.058333333,0.066666667,0,0.075,0.025,0.025,0.133333333,0.15,0.158333333,0.183333333,0.075,0,2
